DateTime (UTC),DateTime (EDT),Pressure (mmHg),Pressure (Pa)
2023-08-04 18:34:18.878,8/4/2023 14:34:18.878,6.09,811.93098
2023-08-04 18:34:18.886,8/4/2023 14:34:18.886,6.066,808.731252
2023-08-04 18:34:18.894,8/4/2023 14:34:18.894,6.048,806.331456
2023-08-04 18:34:18.902,8/4/2023 14:34:18.902,6.089,811.7976580000001
2023-08-04 18:34:18.910,8/4/2023 14:34:18.910,6.125,816.59725
2023-08-04 18:34:18.918,8/4/2023 14:34:18.918,6.111,814.730742
2023-08-04 18:34:18.926,8/4/2023 14:34:18.926,6.154,820.463588
2023-08-04 18:34:18.934,8/4/2023 14:34:18.934,6.183,824.329926
2023-08-04 18:34:18.942,8/4/2023 14:34:18.942,6.21,827.92962
2023-08-04 18:34:18.950,8/4/2023 14:34:18.950,6.248,832.995856
2023-08-04 18:34:18.958,8/4/2023 14:34:18.958,6.17,822.59674
2023-08-04 18:34:18.966,8/4/2023 14:34:18.966,6.122,816.197284
2023-08-04 18:34:18.974,8/4/2023 14:34:18.974,6.134,817.7971480000001
2023-08-04 18:34:18.982,8/4/2023 14:34:18.982,6.115,815.26403
2023-08-04 18:34:18.990,8/4/2023 14:34:18.990,6.141,818.730402
2023-08-04 18:34:18.998,8/4/2023 14:34:18.998,6.205,827.26301
2023-08-04 18:34:19.006,8/4/2023 14:34:19.006,6.19,825.26318
2023-08-04 18:34:19.014,8/4/2023 14:34:19.014,6.171,822.7300620000001
2023-08-04 18:34:19.022,8/4/2023 14:34:19.022,6.199,826.463078
2023-08-04 18:34:19.030,8/4/2023 14:34:19.030,6.208,827.6629760000001
2023-08-04 18:34:19.038,8/4/2023 14:34:19.038,6.228,830.329416
2023-08-04 18:34:19.046,8/4/2023 14:34:19.046,6.254,833.7957879999999
2023-08-04 18:34:19.054,8/4/2023 14:34:19.054,6.223,829.662806
2023-08-04 18:34:19.062,8/4/2023 14:34:19.062,6.165,821.9301300000001
2023-08-04 18:34:19.070,8/4/2023 14:34:19.070,6.196,826.0631119999999
2023-08-04 18:34:19.078,8/4/2023 14:34:19.078,6.234,831.129348
2023-08-04 18:34:19.086,8/4/2023 14:34:19.086,6.151,820.063622
2023-08-04 18:34:19.094,8/4/2023 14:34:19.094,6.14,818.59708
2023-08-04 18:34:19.102,8/4/2023 14:34:19.102,6.185,824.5965699999999
2023-08-04 18:34:19.110,8/4/2023 14:34:19.110,6.089,811.7976580000001
2023-08-04 18:34:19.118,8/4/2023 14:34:19.118,6.096,812.730912
2023-08-04 18:34:19.126,8/4/2023 14:34:19.126,6.152,820.196944
2023-08-04 18:34:19.134,8/4/2023 14:34:19.134,6.133,817.663826
2023-08-04 18:34:19.142,8/4/2023 14:34:19.142,6.131,817.397182
2023-08-04 18:34:19.150,8/4/2023 14:34:19.150,6.126,816.730572
2023-08-04 18:34:19.158,8/4/2023 14:34:19.158,6.241,832.062602
2023-08-04 18:34:19.166,8/4/2023 14:34:19.166,6.241,832.062602
2023-08-04 18:34:19.174,8/4/2023 14:34:19.174,6.041,805.3982020000001
2023-08-04 18:34:19.182,8/4/2023 14:34:19.182,5.993,798.9987460000001
2023-08-04 18:34:19.190,8/4/2023 14:34:19.190,6.082,810.864404
2023-08-04 18:34:19.198,8/4/2023 14:34:19.198,6.162,821.530164
2023-08-04 18:34:19.206,8/4/2023 14:34:19.206,6.178,823.663316
2023-08-04 18:34:19.214,8/4/2023 14:34:19.214,6.169,822.4634179999999
2023-08-04 18:34:19.222,8/4/2023 14:34:19.222,6.247,832.862534
2023-08-04 18:34:19.230,8/4/2023 14:34:19.230,6.217,828.8628739999999
2023-08-04 18:34:19.238,8/4/2023 14:34:19.238,6.122,816.197284
2023-08-04 18:34:19.246,8/4/2023 14:34:19.246,6.153,820.3302659999999
2023-08-04 18:34:19.254,8/4/2023 14:34:19.254,6.181,824.0632820000001
2023-08-04 18:34:19.262,8/4/2023 14:34:19.262,6.192,825.5298240000001
2023-08-04 18:34:19.270,8/4/2023 14:34:19.270,6.231,830.729382
2023-08-04 18:34:19.278,8/4/2023 14:34:19.278,6.243,832.329246
2023-08-04 18:34:19.286,8/4/2023 14:34:19.286,6.114,815.130708
2023-08-04 18:34:19.294,8/4/2023 14:34:19.294,6.009,801.1318980000001
2023-08-04 18:34:19.302,8/4/2023 14:34:19.302,6.147,819.530334
2023-08-04 18:34:19.310,8/4/2023 14:34:19.310,6.215,828.59623
2023-08-04 18:34:19.318,8/4/2023 14:34:19.318,6.16,821.2635200000001
2023-08-04 18:34:19.326,8/4/2023 14:34:19.326,6.154,820.463588
2023-08-04 18:34:19.334,8/4/2023 14:34:19.334,6.155,820.5969100000001
2023-08-04 18:34:19.342,8/4/2023 14:34:19.342,6.203,826.9963660000001
2023-08-04 18:34:19.350,8/4/2023 14:34:19.350,6.156,820.730232
2023-08-04 18:34:19.358,8/4/2023 14:34:19.358,6.065,808.59793
2023-08-04 18:34:19.366,8/4/2023 14:34:19.366,6.081,810.731082
2023-08-04 18:34:19.374,8/4/2023 14:34:19.374,6.076,810.0644719999999
2023-08-04 18:34:19.382,8/4/2023 14:34:19.382,6.088,811.664336
2023-08-04 18:34:19.390,8/4/2023 14:34:19.390,6.193,825.663146
2023-08-04 18:34:19.398,8/4/2023 14:34:19.398,6.143,818.997046
2023-08-04 18:34:19.406,8/4/2023 14:34:19.406,6.072,809.531184
2023-08-04 18:34:19.414,8/4/2023 14:34:19.414,6.109,814.464098
2023-08-04 18:34:19.422,8/4/2023 14:34:19.422,6.052,806.864744
2023-08-04 18:34:19.430,8/4/2023 14:34:19.430,6.189,825.129858
2023-08-04 18:34:19.438,8/4/2023 14:34:19.438,6.353,846.9946659999999
2023-08-04 18:34:19.446,8/4/2023 14:34:19.446,6.215,828.59623
2023-08-04 18:34:19.454,8/4/2023 14:34:19.454,6.09,811.93098
2023-08-04 18:34:19.462,8/4/2023 14:34:19.462,6.04,805.2648800000001
2023-08-04 18:34:19.470,8/4/2023 14:34:19.470,6.073,809.6645060000001
2023-08-04 18:34:19.478,8/4/2023 14:34:19.478,6.233,830.9960259999999
2023-08-04 18:34:19.486,8/4/2023 14:34:19.486,6.337,844.8615139999999
2023-08-04 18:34:19.494,8/4/2023 14:34:19.494,6.305,840.59521
2023-08-04 18:34:19.502,8/4/2023 14:34:19.502,6.195,825.92979
2023-08-04 18:34:19.510,8/4/2023 14:34:19.510,6.203,826.9963660000001
2023-08-04 18:34:19.518,8/4/2023 14:34:19.518,6.315,841.92843
2023-08-04 18:34:19.526,8/4/2023 14:34:19.526,6.277,836.862194
2023-08-04 18:34:19.534,8/4/2023 14:34:19.534,6.177,823.529994
2023-08-04 18:34:19.542,8/4/2023 14:34:19.542,6.273,836.328906
2023-08-04 18:34:19.550,8/4/2023 14:34:19.550,6.352,846.861344
2023-08-04 18:34:19.558,8/4/2023 14:34:19.558,6.27,835.92894
2023-08-04 18:34:19.566,8/4/2023 14:34:19.566,6.2,826.5964
2023-08-04 18:34:19.574,8/4/2023 14:34:19.574,6.131,817.397182
2023-08-04 18:34:19.582,8/4/2023 14:34:19.582,6.118,815.6639960000001
2023-08-04 18:34:19.590,8/4/2023 14:34:19.590,6.198,826.3297560000001
2023-08-04 18:34:19.598,8/4/2023 14:34:19.598,6.184,824.463248
2023-08-04 18:34:19.606,8/4/2023 14:34:19.606,6.064,808.464608
2023-08-04 18:34:19.614,8/4/2023 14:34:19.614,6.134,817.7971480000001
2023-08-04 18:34:19.622,8/4/2023 14:34:19.622,6.312,841.5284640000001
2023-08-04 18:34:19.630,8/4/2023 14:34:19.630,6.268,835.662296
2023-08-04 18:34:19.638,8/4/2023 14:34:19.638,6.171,822.7300620000001
2023-08-04 18:34:19.646,8/4/2023 14:34:19.646,6.177,823.529994
2023-08-04 18:34:19.654,8/4/2023 14:34:19.654,6.185,824.5965699999999
2023-08-04 18:34:19.662,8/4/2023 14:34:19.662,6.155,820.5969100000001
2023-08-04 18:34:19.670,8/4/2023 14:34:19.670,6.092,812.197624
2023-08-04 18:34:19.678,8/4/2023 14:34:19.678,6.096,812.730912
2023-08-04 18:34:19.686,8/4/2023 14:34:19.686,6.218,828.996196
2023-08-04 18:34:19.694,8/4/2023 14:34:19.694,6.251,833.3958220000001
2023-08-04 18:34:19.702,8/4/2023 14:34:19.702,6.203,826.9963660000001
2023-08-04 18:34:19.710,8/4/2023 14:34:19.710,6.2,826.5964
2023-08-04 18:34:19.718,8/4/2023 14:34:19.718,6.191,825.3965019999999
2023-08-04 18:34:19.726,8/4/2023 14:34:19.726,6.131,817.397182
2023-08-04 18:34:19.734,8/4/2023 14:34:19.734,6.147,819.530334
2023-08-04 18:34:19.742,8/4/2023 14:34:19.742,6.293,838.995346
2023-08-04 18:34:19.750,8/4/2023 14:34:19.750,6.264,835.129008
2023-08-04 18:34:19.758,8/4/2023 14:34:19.758,6.151,820.063622
2023-08-04 18:34:19.766,8/4/2023 14:34:19.766,6.159,821.130198
2023-08-04 18:34:19.774,8/4/2023 14:34:19.774,6.14,818.59708
2023-08-04 18:34:19.782,8/4/2023 14:34:19.782,6.153,820.3302659999999
2023-08-04 18:34:19.790,8/4/2023 14:34:19.790,6.187,824.8632140000001
2023-08-04 18:34:19.798,8/4/2023 14:34:19.798,6.18,823.9299599999999
2023-08-04 18:34:19.806,8/4/2023 14:34:19.806,6.194,825.796468
2023-08-04 18:34:19.814,8/4/2023 14:34:19.814,6.172,822.863384
2023-08-04 18:34:19.822,8/4/2023 14:34:19.822,6.124,816.463928
2023-08-04 18:34:19.830,8/4/2023 14:34:19.830,6.203,826.9963660000001
2023-08-04 18:34:19.838,8/4/2023 14:34:19.838,6.265,835.26233
2023-08-04 18:34:19.846,8/4/2023 14:34:19.846,6.113,814.9973860000001
2023-08-04 18:34:19.854,8/4/2023 14:34:19.854,6.072,809.531184
2023-08-04 18:34:19.862,8/4/2023 14:34:19.862,6.118,815.6639960000001
2023-08-04 18:34:19.870,8/4/2023 14:34:19.870,6.018,802.3317959999999
2023-08-04 18:34:19.878,8/4/2023 14:34:19.878,6.1,813.2642
2023-08-04 18:34:19.886,8/4/2023 14:34:19.886,6.262,834.862364
2023-08-04 18:34:19.894,8/4/2023 14:34:19.894,6.169,822.4634179999999
2023-08-04 18:34:19.902,8/4/2023 14:34:19.902,6.146,819.397012
2023-08-04 18:34:19.910,8/4/2023 14:34:19.910,6.311,841.395142
2023-08-04 18:34:19.918,8/4/2023 14:34:19.918,6.319,842.461718
2023-08-04 18:34:19.926,8/4/2023 14:34:19.926,6.173,822.996706
2023-08-04 18:34:19.934,8/4/2023 14:34:19.934,6.116,815.397352
2023-08-04 18:34:19.942,8/4/2023 14:34:19.942,6.21,827.92962
2023-08-04 18:34:19.950,8/4/2023 14:34:19.950,6.261,834.729042
2023-08-04 18:34:19.958,8/4/2023 14:34:19.958,6.196,826.0631119999999
2023-08-04 18:34:19.966,8/4/2023 14:34:19.966,6.221,829.396162
2023-08-04 18:34:19.974,8/4/2023 14:34:19.974,6.306,840.728532
2023-08-04 18:34:19.982,8/4/2023 14:34:19.982,6.279,837.128838
2023-08-04 18:34:19.990,8/4/2023 14:34:19.990,6.219,829.1295180000001
2023-08-04 18:34:19.998,8/4/2023 14:34:19.998,6.182,824.1966040000001
2023-08-04 18:34:20.006,8/4/2023 14:34:20.006,6.217,828.8628739999999
2023-08-04 18:34:20.014,8/4/2023 14:34:20.014,6.291,838.7287020000001
2023-08-04 18:34:20.022,8/4/2023 14:34:20.022,6.259,834.462398
2023-08-04 18:34:20.030,8/4/2023 14:34:20.030,6.173,822.996706
2023-08-04 18:34:20.038,8/4/2023 14:34:20.038,6.133,817.663826
2023-08-04 18:34:20.046,8/4/2023 14:34:20.046,6.171,822.7300620000001
2023-08-04 18:34:20.054,8/4/2023 14:34:20.054,6.158,820.996876
2023-08-04 18:34:20.062,8/4/2023 14:34:20.062,6.023,802.9984059999999
2023-08-04 18:34:20.070,8/4/2023 14:34:20.070,6.055,807.2647099999999
2023-08-04 18:34:20.078,8/4/2023 14:34:20.078,6.226,830.062772
2023-08-04 18:34:20.086,8/4/2023 14:34:20.086,6.199,826.463078
2023-08-04 18:34:20.094,8/4/2023 14:34:20.094,6.127,816.863894
2023-08-04 18:34:20.102,8/4/2023 14:34:20.102,6.134,817.7971480000001
2023-08-04 18:34:20.110,8/4/2023 14:34:20.110,6.204,827.129688
2023-08-04 18:34:20.118,8/4/2023 14:34:20.118,6.254,833.7957879999999
2023-08-04 18:34:20.126,8/4/2023 14:34:20.126,6.223,829.662806
2023-08-04 18:34:20.134,8/4/2023 14:34:20.134,6.218,828.996196
2023-08-04 18:34:20.142,8/4/2023 14:34:20.142,6.135,817.93047
2023-08-04 18:34:20.150,8/4/2023 14:34:20.150,6.094,812.4642680000001
2023-08-04 18:34:20.158,8/4/2023 14:34:20.158,6.114,815.130708
2023-08-04 18:34:20.166,8/4/2023 14:34:20.166,6.14,818.59708
2023-08-04 18:34:20.174,8/4/2023 14:34:20.174,6.168,822.330096
2023-08-04 18:34:20.182,8/4/2023 14:34:20.182,6.069,809.131218
2023-08-04 18:34:20.190,8/4/2023 14:34:20.190,6.083,810.9977260000001
2023-08-04 18:34:20.198,8/4/2023 14:34:20.198,6.224,829.7961280000001
2023-08-04 18:34:20.206,8/4/2023 14:34:20.206,6.215,828.59623
2023-08-04 18:34:20.214,8/4/2023 14:34:20.214,6.154,820.463588
2023-08-04 18:34:20.222,8/4/2023 14:34:20.222,6.142,818.863724
2023-08-04 18:34:20.230,8/4/2023 14:34:20.230,6.125,816.59725
2023-08-04 18:34:20.238,8/4/2023 14:34:20.238,6.121,816.0639620000001
2023-08-04 18:34:20.246,8/4/2023 14:34:20.246,6.172,822.863384
2023-08-04 18:34:20.254,8/4/2023 14:34:20.254,6.268,835.662296
2023-08-04 18:34:20.262,8/4/2023 14:34:20.262,6.279,837.128838
2023-08-04 18:34:20.270,8/4/2023 14:34:20.270,6.238,831.662636
2023-08-04 18:34:20.278,8/4/2023 14:34:20.278,6.221,829.396162
2023-08-04 18:34:20.286,8/4/2023 14:34:20.286,6.185,824.5965699999999
2023-08-04 18:34:20.294,8/4/2023 14:34:20.294,6.166,822.0634520000001
2023-08-04 18:34:20.302,8/4/2023 14:34:20.302,6.155,820.5969100000001
2023-08-04 18:34:20.310,8/4/2023 14:34:20.310,6.196,826.0631119999999
2023-08-04 18:34:20.318,8/4/2023 14:34:20.318,6.265,835.26233
2023-08-04 18:34:20.326,8/4/2023 14:34:20.326,6.226,830.062772
2023-08-04 18:34:20.334,8/4/2023 14:34:20.334,6.169,822.4634179999999
2023-08-04 18:34:20.342,8/4/2023 14:34:20.342,6.175,823.26335
2023-08-04 18:34:20.350,8/4/2023 14:34:20.350,6.173,822.996706
2023-08-04 18:34:20.358,8/4/2023 14:34:20.358,6.104,813.797488
2023-08-04 18:34:20.366,8/4/2023 14:34:20.366,6.06,807.9313199999999
2023-08-04 18:34:20.374,8/4/2023 14:34:20.374,6.22,829.26284
2023-08-04 18:34:20.382,8/4/2023 14:34:20.382,6.348,846.328056
2023-08-04 18:34:20.390,8/4/2023 14:34:20.390,6.27,835.92894
2023-08-04 18:34:20.398,8/4/2023 14:34:20.398,6.264,835.129008
2023-08-04 18:34:20.406,8/4/2023 14:34:20.406,6.32,842.59504
2023-08-04 18:34:20.414,8/4/2023 14:34:20.414,6.213,828.3295860000001
2023-08-04 18:34:20.422,8/4/2023 14:34:20.422,6.08,810.59776
2023-08-04 18:34:20.430,8/4/2023 14:34:20.430,6.066,808.731252
2023-08-04 18:34:20.438,8/4/2023 14:34:20.438,6.095,812.59759
2023-08-04 18:34:20.446,8/4/2023 14:34:20.446,6.225,829.92945
2023-08-04 18:34:20.454,8/4/2023 14:34:20.454,6.373,849.661106
2023-08-04 18:34:20.462,8/4/2023 14:34:20.462,6.293,838.995346
2023-08-04 18:34:20.470,8/4/2023 14:34:20.470,6.121,816.0639620000001
2023-08-04 18:34:20.478,8/4/2023 14:34:20.478,6.033,804.331626
2023-08-04 18:34:20.486,8/4/2023 14:34:20.486,6.091,812.064302
2023-08-04 18:34:20.494,8/4/2023 14:34:20.494,6.269,835.795618
2023-08-04 18:34:20.502,8/4/2023 14:34:20.502,6.306,840.728532
2023-08-04 18:34:20.510,8/4/2023 14:34:20.510,6.244,832.462568
2023-08-04 18:34:20.518,8/4/2023 14:34:20.518,6.174,823.130028
2023-08-04 18:34:20.526,8/4/2023 14:34:20.526,6.111,814.730742
2023-08-04 18:34:20.534,8/4/2023 14:34:20.534,6.238,831.662636
2023-08-04 18:34:20.542,8/4/2023 14:34:20.542,6.294,839.128668
2023-08-04 18:34:20.550,8/4/2023 14:34:20.550,6.166,822.0634520000001
2023-08-04 18:34:20.558,8/4/2023 14:34:20.558,6.179,823.796638
2023-08-04 18:34:20.566,8/4/2023 14:34:20.566,6.202,826.8630440000001
2023-08-04 18:34:20.574,8/4/2023 14:34:20.574,6.179,823.796638
2023-08-04 18:34:20.582,8/4/2023 14:34:20.582,6.304,840.461888
2023-08-04 18:34:20.590,8/4/2023 14:34:20.590,6.309,841.128498
2023-08-04 18:34:20.598,8/4/2023 14:34:20.598,6.153,820.3302659999999
2023-08-04 18:34:20.606,8/4/2023 14:34:20.606,6.081,810.731082
2023-08-04 18:34:20.614,8/4/2023 14:34:20.614,6.044,805.7981679999999
2023-08-04 18:34:20.622,8/4/2023 14:34:20.622,6.137,818.1971139999999
2023-08-04 18:34:20.630,8/4/2023 14:34:20.630,6.263,834.995686
2023-08-04 18:34:20.638,8/4/2023 14:34:20.638,6.138,818.330436
2023-08-04 18:34:20.646,8/4/2023 14:34:20.646,5.998,799.6653560000001
2023-08-04 18:34:20.654,8/4/2023 14:34:20.654,6.093,812.330946
2023-08-04 18:34:20.662,8/4/2023 14:34:20.662,6.179,823.796638
2023-08-04 18:34:20.670,8/4/2023 14:34:20.670,6.078,810.3311160000001
2023-08-04 18:34:20.678,8/4/2023 14:34:20.678,6.053,806.998066
2023-08-04 18:34:20.686,8/4/2023 14:34:20.686,6.115,815.26403
2023-08-04 18:34:20.694,8/4/2023 14:34:20.694,6.113,814.9973860000001
2023-08-04 18:34:20.702,8/4/2023 14:34:20.702,6.185,824.5965699999999
2023-08-04 18:34:20.710,8/4/2023 14:34:20.710,6.231,830.729382
2023-08-04 18:34:20.718,8/4/2023 14:34:20.718,6.166,822.0634520000001
2023-08-04 18:34:20.726,8/4/2023 14:34:20.726,6.244,832.462568
2023-08-04 18:34:20.734,8/4/2023 14:34:20.734,6.38,850.59436
2023-08-04 18:34:20.742,8/4/2023 14:34:20.742,6.265,835.26233
2023-08-04 18:34:20.750,8/4/2023 14:34:20.750,6.041,805.3982020000001
2023-08-04 18:34:20.758,8/4/2023 14:34:20.758,5.963,794.999086
2023-08-04 18:34:20.766,8/4/2023 14:34:20.766,6.012,801.5318639999999
2023-08-04 18:34:20.774,8/4/2023 14:34:20.774,6.111,814.730742
2023-08-04 18:34:20.782,8/4/2023 14:34:20.782,6.178,823.663316
2023-08-04 18:34:20.790,8/4/2023 14:34:20.790,6.2,826.5964
2023-08-04 18:34:20.798,8/4/2023 14:34:20.798,6.201,826.7297219999999
2023-08-04 18:34:20.806,8/4/2023 14:34:20.806,6.119,815.797318
2023-08-04 18:34:20.814,8/4/2023 14:34:20.814,6.086,811.397692
2023-08-04 18:34:20.822,8/4/2023 14:34:20.822,6.212,828.1962639999999
2023-08-04 18:34:20.830,8/4/2023 14:34:20.830,6.218,828.996196
2023-08-04 18:34:20.838,8/4/2023 14:34:20.838,6.192,825.5298240000001
2023-08-04 18:34:20.846,8/4/2023 14:34:20.846,6.291,838.7287020000001
2023-08-04 18:34:20.854,8/4/2023 14:34:20.854,6.162,821.530164
2023-08-04 18:34:20.862,8/4/2023 14:34:20.862,5.96,794.59912
2023-08-04 18:34:20.870,8/4/2023 14:34:20.870,5.997,799.532034
2023-08-04 18:34:20.878,8/4/2023 14:34:20.878,6.104,813.797488
2023-08-04 18:34:20.886,8/4/2023 14:34:20.886,6.066,808.731252
2023-08-04 18:34:20.894,8/4/2023 14:34:20.894,5.988,798.3321360000001
2023-08-04 18:34:20.902,8/4/2023 14:34:20.902,6.148,819.663656
2023-08-04 18:34:20.910,8/4/2023 14:34:20.910,6.242,832.195924
2023-08-04 18:34:20.918,8/4/2023 14:34:20.918,6.125,816.59725
2023-08-04 18:34:20.926,8/4/2023 14:34:20.926,6.137,818.1971139999999
2023-08-04 18:34:20.934,8/4/2023 14:34:20.934,6.208,827.6629760000001
2023-08-04 18:34:20.942,8/4/2023 14:34:20.942,6.267,835.5289740000001
2023-08-04 18:34:20.950,8/4/2023 14:34:20.950,6.262,834.862364
2023-08-04 18:34:20.958,8/4/2023 14:34:20.958,6.109,814.464098
2023-08-04 18:34:20.966,8/4/2023 14:34:20.966,6.056,807.3980320000001
2023-08-04 18:34:20.974,8/4/2023 14:34:20.974,6.09,811.93098
2023-08-04 18:34:20.982,8/4/2023 14:34:20.982,6.074,809.797828
2023-08-04 18:34:20.990,8/4/2023 14:34:20.990,6.152,820.196944
2023-08-04 18:34:20.998,8/4/2023 14:34:20.998,6.184,824.463248
2023-08-04 18:34:21.006,8/4/2023 14:34:21.006,6.08,810.59776
2023-08-04 18:34:21.014,8/4/2023 14:34:21.014,6.072,809.531184
2023-08-04 18:34:21.022,8/4/2023 14:34:21.022,6.121,816.0639620000001
2023-08-04 18:34:21.030,8/4/2023 14:34:21.030,6.119,815.797318
2023-08-04 18:34:21.038,8/4/2023 14:34:21.038,6.149,819.796978
2023-08-04 18:34:21.046,8/4/2023 14:34:21.046,6.226,830.062772
2023-08-04 18:34:21.054,8/4/2023 14:34:21.054,6.254,833.7957879999999
2023-08-04 18:34:21.062,8/4/2023 14:34:21.062,6.183,824.329926
2023-08-04 18:34:21.070,8/4/2023 14:34:21.070,6.145,819.26369
2023-08-04 18:34:21.078,8/4/2023 14:34:21.078,6.299,839.795278
2023-08-04 18:34:21.086,8/4/2023 14:34:21.086,6.451,860.060222
2023-08-04 18:34:21.094,8/4/2023 14:34:21.094,6.381,850.7276820000001
2023-08-04 18:34:21.102,8/4/2023 14:34:21.102,6.203,826.9963660000001
2023-08-04 18:34:21.110,8/4/2023 14:34:21.110,6.107,814.197454
2023-08-04 18:34:21.118,8/4/2023 14:34:21.118,6.155,820.5969100000001
2023-08-04 18:34:21.126,8/4/2023 14:34:21.126,6.214,828.4629080000001
2023-08-04 18:34:21.134,8/4/2023 14:34:21.134,6.176,823.3966720000001
2023-08-04 18:34:21.142,8/4/2023 14:34:21.142,6.072,809.531184
2023-08-04 18:34:21.150,8/4/2023 14:34:21.150,6.036,804.731592
2023-08-04 18:34:21.158,8/4/2023 14:34:21.158,6.064,808.464608
2023-08-04 18:34:21.166,8/4/2023 14:34:21.166,6.044,805.7981679999999
2023-08-04 18:34:21.174,8/4/2023 14:34:21.174,6.026,803.398372
2023-08-04 18:34:21.182,8/4/2023 14:34:21.182,6.01,801.26522
2023-08-04 18:34:21.190,8/4/2023 14:34:21.190,6.049,806.464778
2023-08-04 18:34:21.198,8/4/2023 14:34:21.198,6.122,816.197284
2023-08-04 18:34:21.206,8/4/2023 14:34:21.206,6.135,817.93047
2023-08-04 18:34:21.214,8/4/2023 14:34:21.214,6.197,826.1964340000001
2023-08-04 18:34:21.222,8/4/2023 14:34:21.222,6.24,831.9292800000001
2023-08-04 18:34:21.230,8/4/2023 14:34:21.230,6.156,820.730232
2023-08-04 18:34:21.238,8/4/2023 14:34:21.238,6.039,805.1315579999999
2023-08-04 18:34:21.246,8/4/2023 14:34:21.246,6.04,805.2648800000001
2023-08-04 18:34:21.254,8/4/2023 14:34:21.254,6.215,828.59623
2023-08-04 18:34:21.262,8/4/2023 14:34:21.262,6.273,836.328906
2023-08-04 18:34:21.270,8/4/2023 14:34:21.270,6.071,809.397862
2023-08-04 18:34:21.278,8/4/2023 14:34:21.278,6.104,813.797488
2023-08-04 18:34:21.286,8/4/2023 14:34:21.286,6.332,844.194904
2023-08-04 18:34:21.294,8/4/2023 14:34:21.294,6.311,841.395142
2023-08-04 18:34:21.302,8/4/2023 14:34:21.302,6.215,828.59623
2023-08-04 18:34:21.310,8/4/2023 14:34:21.310,6.189,825.129858
2023-08-04 18:34:21.318,8/4/2023 14:34:21.318,6.214,828.4629080000001
2023-08-04 18:34:21.326,8/4/2023 14:34:21.326,6.317,842.1950740000001
2023-08-04 18:34:21.334,8/4/2023 14:34:21.334,6.408,854.3273760000001
2023-08-04 18:34:21.342,8/4/2023 14:34:21.342,6.385,851.26097
2023-08-04 18:34:21.350,8/4/2023 14:34:21.350,6.289,838.462058
2023-08-04 18:34:21.358,8/4/2023 14:34:21.358,6.205,827.26301
2023-08-04 18:34:21.366,8/4/2023 14:34:21.366,6.187,824.8632140000001
2023-08-04 18:34:21.374,8/4/2023 14:34:21.374,6.189,825.129858
2023-08-04 18:34:21.382,8/4/2023 14:34:21.382,6.179,823.796638
2023-08-04 18:34:21.390,8/4/2023 14:34:21.390,6.146,819.397012
2023-08-04 18:34:21.398,8/4/2023 14:34:21.398,6.052,806.864744
2023-08-04 18:34:21.406,8/4/2023 14:34:21.406,6.04,805.2648800000001
2023-08-04 18:34:21.414,8/4/2023 14:34:21.414,6.131,817.397182
2023-08-04 18:34:21.422,8/4/2023 14:34:21.422,6.169,822.4634179999999
2023-08-04 18:34:21.430,8/4/2023 14:34:21.430,6.268,835.662296
2023-08-04 18:34:21.438,8/4/2023 14:34:21.438,6.383,850.994326
2023-08-04 18:34:21.446,8/4/2023 14:34:21.446,6.247,832.862534
2023-08-04 18:34:21.454,8/4/2023 14:34:21.454,6.073,809.6645060000001
2023-08-04 18:34:21.462,8/4/2023 14:34:21.462,6.065,808.59793
2023-08-04 18:34:21.470,8/4/2023 14:34:21.470,6.05,806.5981
2023-08-04 18:34:21.478,8/4/2023 14:34:21.478,6.067,808.8645740000001
2023-08-04 18:34:21.486,8/4/2023 14:34:21.486,6.206,827.396332
2023-08-04 18:34:21.494,8/4/2023 14:34:21.494,6.276,836.728872
2023-08-04 18:34:21.502,8/4/2023 14:34:21.502,6.162,821.530164
2023-08-04 18:34:21.510,8/4/2023 14:34:21.510,6.044,805.7981679999999
2023-08-04 18:34:21.518,8/4/2023 14:34:21.518,6.017,802.198474
2023-08-04 18:34:21.526,8/4/2023 14:34:21.526,6.108,814.330776
2023-08-04 18:34:21.534,8/4/2023 14:34:21.534,6.272,836.195584
2023-08-04 18:34:21.542,8/4/2023 14:34:21.542,6.288,838.328736
2023-08-04 18:34:21.550,8/4/2023 14:34:21.550,6.127,816.863894
2023-08-04 18:34:21.558,8/4/2023 14:34:21.558,6.017,802.198474
2023-08-04 18:34:21.566,8/4/2023 14:34:21.566,6.086,811.397692
2023-08-04 18:34:21.574,8/4/2023 14:34:21.574,6.157,820.863554
2023-08-04 18:34:21.582,8/4/2023 14:34:21.582,6.174,823.130028
2023-08-04 18:34:21.590,8/4/2023 14:34:21.590,6.243,832.329246
2023-08-04 18:34:21.598,8/4/2023 14:34:21.598,6.319,842.461718
2023-08-04 18:34:21.606,8/4/2023 14:34:21.606,6.289,838.462058
2023-08-04 18:34:21.614,8/4/2023 14:34:21.614,6.228,830.329416
2023-08-04 18:34:21.622,8/4/2023 14:34:21.622,6.26,834.59572
